0,0.283886853458,0.917875,734300,800000,393,65307,1365,798635
1,0.194607836463,0.9652925,772234,800000,417,27349,1365,798635
2,0.245670630298,0.9475375,758030,800000,376,41594,1365,798635
3,0.276542482418,0.93738125,749905,800000,347,49748,1365,798635
4,0.226061466922,0.9563025,765042,800000,368,34590,1365,798635
5,0.312701297842,0.92021125,736169,800000,315,63516,1365,798635
6,0.252223122105,0.9477475,758198,800000,369,41433,1365,798635
7,0.23081203804,0.96282875,770263,800000,383,29354,1365,798635
8,0.246923359691,0.95038,760304,800000,364,39332,1365,798635
9,0.308438274725,0.94947,759576,800000,363,40061,1365,798635
10,0.254514004721,0.9481225,758498,800000,369,41133,1365,798635
11,0.233762466074,0.95166,761328,800000,350,38322,1365,798635
12,0.351889926543,0.90574125,724593,800000,303,75104,1365,798635
13,0.325899056159,0.89452375,715619,800000,290,84091,1365,798635
14,0.224663062309,0.95985875,767887,800000,359,31754,1365,798635
15,0.256095282289,0.94227875,753823,800000,335,45842,1365,798635
16,0.257118841235,0.9606475,768518,800000,379,31103,1365,798635
17,0.280172868921,0.93731875,749855,800000,340,49805,1365,798635
18,0.287859628046,0.95328125,762625,800000,374,37001,1365,798635
19,0.365979653454,0.93257375,746059,800000,347,53594,1365,798635
20,0.351596396501,0.937605,750084,800000,343,49573,1365,798635
21,0.339658652846,0.89680375,717443,800000,285,82272,1365,798635
22,0.412945828554,0.9197925,735834,800000,331,63835,1365,798635
23,0.328790238599,0.9033275,722662,800000,294,77044,1365,798635
24,0.403945198666,0.9095325,727626,800000,310,72064,1365,798635
25,0.245570328724,0.95028125,760225,800000,357,39418,1365,798635
26,0.316503970532,0.925345,740276,800000,323,59401,1365,798635
27,0.296667400041,0.93087125,744697,800000,348,54955,1365,798635
28,0.364729628912,0.92719125,741753,800000,331,57916,1365,798635
29,0.27373682344,0.93945625,751565,800000,352,48083,1365,798635
30,0.274873308604,0.93004625,744037,800000,337,55626,1365,798635
31,0.364240926178,0.91888625,735109,800000,324,64567,1365,798635
32,0.365385448779,0.9193875,735510,800000,322,64168,1365,798635
33,0.343915435902,0.92709625,741677,800000,344,57979,1365,798635
34,0.233322352603,0.968145,774516,800000,370,25114,1365,798635
35,0.368170230701,0.9463225,757058,800000,334,42608,1365,798635
36,0.278397718372,0.9406325,752506,800000,345,47149,1365,798635
37,0.377137953583,0.91496125,731969,800000,306,67725,1365,798635
38,0.315919132315,0.91601,732808,800000,311,66881,1365,798635
39,0.347758251708,0.93804875,750439,800000,340,49221,1365,798635
40,0.442530737776,0.85992875,687943,800000,238,111819,1365,798635
41,0.350924732279,0.938745,750996,800000,340,48664,1365,798635
42,0.32034481586,0.91300625,730405,800000,313,69282,1365,798635
43,0.378627797727,0.93246375,745971,800000,321,53708,1365,798635
44,0.43460068067,0.90548,724384,800000,300,75316,1365,798635
45,0.40364995769,0.92213125,737705,800000,327,61968,1365,798635
46,0.328557286514,0.941285,753028,800000,340,46632,1365,798635
47,0.353406957926,0.9364575,749166,800000,334,50500,1365,798635
48,0.372937111858,0.91590375,732723,800000,299,66978,1365,798635
49,0.389845669382,0.9237725,739018,800000,325,60657,1365,798635
50,0.37794451928,0.91952375,735619,800000,313,64068,1365,798635
51,0.406265682698,0.9200925,736074,800000,309,63617,1365,798635
52,0.381608488738,0.9212725,737018,800000,305,62677,1365,798635
53,0.357608376071,0.9298,743840,800000,332,55828,1365,798635
54,0.367446857897,0.92428625,739429,800000,320,60251,1365,798635
55,0.388833974774,0.920355,736284,800000,314,63402,1365,798635
56,0.404189152691,0.91792875,734343,800000,307,65350,1365,798635
57,0.407177687019,0.91049,728392,800000,314,71294,1365,798635
58,0.426563371107,0.9126625,730130,800000,300,69570,1365,798635
59,0.355517201061,0.93137125,745097,800000,338,54565,1365,798635
60,0.344270006845,0.9313975,745118,800000,334,54548,1365,798635
61,0.396290562921,0.91340375,730723,800000,304,68973,1365,798635
62,0.319884544894,0.9248025,739842,800000,327,59831,1365,798635
63,0.384930508782,0.9214725,737178,800000,318,62504,1365,798635
64,0.40229014999,0.894605,715684,800000,284,84032,1365,798635
65,0.383212809393,0.9210825,736866,800000,322,62812,1365,798635
66,0.385520092454,0.922145,737716,800000,311,61973,1365,798635
67,0.360170585656,0.92402875,739223,800000,331,60446,1365,798635
68,0.400870485515,0.91564375,732515,800000,309,67176,1365,798635
69,0.41676680578,0.912645,730116,800000,299,69585,1365,798635
70,0.423161633714,0.91531875,732255,800000,311,67434,1365,798635
71,0.376635046226,0.92792875,742343,800000,332,57325,1365,798635
72,0.406050253261,0.91168875,729351,800000,295,70354,1365,798635
73,0.425432303996,0.90619,724952,800000,293,74755,1365,798635
74,0.376401013493,0.928365,742692,800000,331,56977,1365,798635
75,0.398894916208,0.90711125,725689,800000,279,74032,1365,798635
76,0.381337040272,0.931095,744876,800000,344,54780,1365,798635
77,0.433940494271,0.89867625,718941,800000,276,80783,1365,798635
78,0.409743565386,0.9163475,733078,800000,300,66622,1365,798635
79,0.386295838328,0.9331325,746506,800000,341,53153,1365,798635
80,0.374976845807,0.9302825,744226,800000,312,55462,1365,798635
81,0.385861957886,0.90872625,726981,800000,292,72727,1365,798635
82,0.368978635901,0.92465875,739727,800000,311,59962,1365,798635
83,0.36366745566,0.9309825,744786,800000,315,54899,1365,798635
84,0.401319979595,0.91706375,733651,800000,300,66049,1365,798635
85,0.46386382772,0.9027475,722198,800000,304,77498,1365,798635
86,0.369324855479,0.92634375,741075,800000,320,58605,1365,798635
87,0.471031710056,0.8954575,716366,800000,266,83368,1365,798635
88,0.39217102591,0.92140125,737121,800000,318,62561,1365,798635
89,0.411444542039,0.91397875,731183,800000,306,68511,1365,798635
90,0.378939000584,0.924875,739900,800000,332,59768,1365,798635
91,0.384201430275,0.92044,736352,800000,312,63336,1365,798635
92,0.396171415872,0.92095125,736761,800000,304,62935,1365,798635
93,0.418644775461,0.8838325,707066,800000,273,92661,1365,798635
94,0.344536199354,0.933195,746556,800000,317,53127,1365,798635
95,0.459062029718,0.877515,702012,800000,266,97722,1365,798635
96,0.385069243411,0.9220075,737606,800000,310,62084,1365,798635
97,0.378603609613,0.91912125,735297,800000,303,64400,1365,798635
98,0.395107311807,0.922405,737924,800000,320,61756,1365,798635
99,0.357620995023,0.92376,739008,800000,323,60669,1365,798635
100,0.45397513028,0.8964025,717122,800000,281,82597,1365,798635
101,0.404583846527,0.9220225,737618,800000,319,62063,1365,798635
102,0.386112828083,0.9157675,732614,800000,302,67084,1365,798635
103,0.403599059954,0.909745,727796,800000,299,71905,1365,798635
104,0.376507522114,0.92009875,736079,800000,323,63598,1365,798635
105,0.391841624037,0.9021,721680,800000,288,78032,1365,798635
106,0.398193600488,0.91462375,731699,800000,286,68015,1365,798635
107,0.347242838253,0.92854,742832,800000,315,56853,1365,798635
108,0.379745415019,0.92176375,737411,800000,310,62279,1365,798635
